Year,Country,alcoholdrug,demography,gdp,happiness,internet,landarea,lifeexpectancy,medianage,mentaldisorders,pollution,populationdensity,suicides
2015,Kazakhstan,4.3,17835908.0,23850.0,5.88,70.8,2699700.0,70.7,28.6,9.98,14.38,6.61,4085.0
2015,Kenya,1.0,46851496.0,3046.0,4.48,16.6,569140.0,61.9,17.9,12.01,28.54,82.32,2613.0
2015,Kiribati,1.2,116717.0,,,14.9,810.0,66.1,20.9,11.88,11.51,144.1,33.0
2015,Kuwait,0.9,3908745.0,71354.0,6.09,82.0,17820.0,79.6,32.9,13.01,65.41,219.35,98.0
2015,Kyrgyzstan,3.4,5914985.0,4754.0,5.63,30.2,191800.0,70.0,23.1,10.72,24.34,30.84,590.0
2015,Laos,1.3,6787420.0,5559.0,4.62,18.2,230800.0,66.7,22.0,11.68,26.14,29.41,377.0
2015,Latvia,3.6,1991951.0,21488.0,5.98,79.2,62090.0,74.7,42.1,11.7,13.97,32.01,431.0
2015,Lebanon,1.1,6398941.0,12953.0,5.15,74.0,10230.0,79.2,28.8,16.21,31.23,625.51,182.0
2015,Lesotho,2.8,2118532.0,2710.0,3.8,25.0,30360.0,51.1,21.0,12.8,30.88,69.78,1903.0
2015,Liberia,0.9,4612330.0,865.0,4.42,10.0,96320.0,59.1,17.5,12.62,18.21,47.89,201.0
2015,Libya,1.3,6192241.0,8514.0,5.65,17.8,1759540.0,71.7,25.1,14.51,51.53,3.52,357.0
2015,Lithuania,3.1,2963764.0,23889.0,6.27,71.4,62630.0,74.6,42.1,12.4,12.46,47.33,1022.0
2015,Luxembourg,3.7,569415.0,55972.0,7.06,96.4,2430.0,81.8,38.3,13.55,11.01,221.18,69.0
2015,Madagascar,1.6,24850912.0,1360.0,4.08,4.2,581800.0,64.3,17.9,12.69,22.95,42.71,1329.0
2015,Malawi,1.8,16938944.0,1124.0,3.42,6.0,94280.0,61.4,15.7,12.15,24.54,179.67,1036.0
2015,Malaysia,1.1,31068834.0,22432.0,5.34,71.1,328550.0,75.1,27.3,11.53,17.44,94.56,1463.0
2015,Maldives,1.2,435590.0,,5.2,54.5,300.0,79.7,26.8,10.67,9.37,1451.97,13.0
2015,Mali,0.7,18112910.0,1553.0,4.74,10.3,1220190.0,58.4,14.8,10.35,41.93,14.84,746.0
2015,Malta,2.8,456585.0,28700.0,6.68,76.0,320.0,83.0,39.2,14.26,14.72,1426.83,31.0
2015,Marshall Islands,1.5,49426.0,,,19.3,180.0,63.8,21.2,11.44,10.84,274.59,
2015,Mauritania,0.8,3946225.0,3424.0,4.68,17.6,1030700.0,64.5,16.9,10.28,49.5,3.83,123.0
2015,Mauritius,1.9,1293159.0,18322.0,6.17,50.1,2030.0,75.0,34.1,11.49,14.44,637.02,100.0
2015,Mexico,1.9,120149896.0,16096.0,6.41,57.4,1943950.0,74.7,26.7,11.49,22.13,61.81,6778.0
2015,Micronesia (country),1.5,109477.0,,,31.5,700.0,71.4,21.6,11.5,11.73,156.4,29.0
2015,Moldova,2.7,3277390.0,5775.0,5.33,69.0,32885.3,69.2,34.7,12.07,17.08,99.66,658.0
2015,Monaco,3.5,36781.0,,,93.4,2.03,85.3,52.9,14.55,,18145.53,
2015,Mongolia,4.5,2964756.0,12398.0,5.33,22.5,1557255.0,69.5,25.8,10.54,42.51,1.9,600.0
2015,Montenegro,2.6,633969.0,17249.0,5.61,68.1,13450.0,76.8,36.5,10.84,22.56,47.14,130.0
2015,Morocco,0.9,34680456.0,8001.0,5.31,57.1,446300.0,72.9,26.6,15.1,31.44,77.71,2564.0
2015,Mozambique,1.9,26843252.0,1103.0,4.28,6.5,786380.0,58.2,16.2,13.13,21.91,34.14,3761.0
2015,Myanmar,1.3,51483956.0,5021.0,4.15,10.9,652790.0,65.6,27.3,10.67,38.51,78.88,1675.0
2015,Namibia,2.8,2282709.0,9462.0,4.44,25.7,823290.0,60.7,20.4,10.74,26.91,2.77,270.0
2015,Nauru,1.5,11207.0,,,62.4,20.0,62.3,20.2,11.37,,560.35,
2015,Nepal,1.6,27610328.0,2455.0,4.74,17.6,143350.0,67.5,21.5,13.41,96.25,192.61,2301.0
2015,Netherlands,2.7,17041110.0,44869.0,7.46,91.7,33670.0,81.5,41.2,15.17,12.93,506.12,1996.0
2015,New Zealand,5.1,4590591.0,33696.0,7.33,85.2,263310.0,82.0,36.3,17.15,6.33,17.43,541.0
2015,Nicaragua,3.2,6298610.0,4866.0,6.48,19.7,120340.0,73.0,22.5,12.56,18.57,52.34,263.0
2015,Niger,0.7,20128132.0,913.0,4.62,2.5,1266700.0,61.1,14.4,11.44,87.28,15.89,1074.0
2015,Nigeria,0.8,183995780.0,5578.0,5.32,24.5,910770.0,51.8,16.7,10.58,75.4,202.02,6692.0
2015,Niue,1.6,1871.0,,,,,70.1,35.0,11.19,,7.2,
2015,North Korea,1.3,25258012.0,1763.0,,0.0,120410.0,72.8,34.1,11.16,37.41,209.77,2645.0
2015,North Macedonia,2.3,2107965.0,12371.0,5.23,70.4,25220.0,76.0,36.1,10.6,31.98,83.58,191.0
2015,Northern Mariana Islands,1.7,51538.0,,,,460.0,76.8,35.5,10.68,10.4,112.04,
2015,Norway,2.7,5190357.0,82713.0,7.58,96.8,365107.84,82.3,38.2,14.74,7.24,14.25,648.0
2015,Oman,0.8,4191784.0,38738.0,,73.5,309500.0,77.7,27.8,13.12,42.63,13.54,214.0
2015,Pakistan,1.9,210969300.0,5030.0,5.83,11.0,770880.0,65.7,19.4,12.42,60.09,273.67,17891.0
2015,Palau,1.6,17822.0,,,,460.0,63.7,34.8,11.11,,38.74,
2015,Palestine,0.8,4484615.0,5003.0,4.63,56.7,6020.0,74.4,18.3,17.54,33.89,744.95,
2015,Panama,2.3,3957102.0,20723.0,6.57,51.2,74177.0,77.5,27.2,11.47,12.49,53.34,115.0
2015,Papua New Guinea,1.4,8682172.0,,,7.9,452860.0,64.7,20.6,11.71,13.26,19.17,239.0
2015,Paraguay,3.3,6177954.0,8539.0,5.71,49.7,397300.0,73.2,23.7,15.02,13.04,15.55,383.0
2015,Peru,1.8,30711864.0,11445.0,5.71,40.9,1280000.0,75.6,26.7,13.14,26.04,23.99,824.0
2015,Philippines,1.3,103031360.0,7047.0,5.59,36.9,298170.0,71.3,23.0,11.55,19.58,345.55,2319.0
2015,Poland,4.2,38553148.0,24177.0,6.2,68.0,306170.0,77.4,38.7,9.66,22.69,125.94,6030.0
2015,Portugal,4.0,10365436.0,24915.0,5.71,68.6,91605.6,81.2,42.8,16.65,8.82,113.15,1369.0
2015,Puerto Rico,2.5,3497335.0,35384.0,,63.5,8870.0,79.7,39.8,13.43,8.92,394.29,
2015,Qatar,0.9,2414580.0,156029.0,6.37,92.9,11490.0,80.1,30.2,12.75,94.4,210.15,157.0
2015,Romania,2.5,19906078.0,19320.0,6.09,55.8,230080.0,74.8,39.9,10.42,15.43,86.52,2294.0
2015,Russia,4.3,144668380.0,23691.0,5.58,70.1,16376870.0,72.1,37.6,10.55,17.02,8.83,46465.0
2015,Rwanda,3.5,11642963.0,1693.0,3.11,18.0,24670.0,65.3,18.2,12.72,42.61,471.95,651.0
2015,Saint Kitts and Nevis,2.4,47814.0,,,75.7,260.0,70.8,31.4,14.28,,183.9,
2015,Saint Lucia,3.0,175638.0,10185.0,,41.7,610.0,73.1,30.6,13.76,24.28,287.93,15.0
2015,Saint Vincent and the Grenadines,3.1,106493.0,,,49.4,390.0,74.4,30.7,13.79,23.47,273.06,4.0
2015,Samoa,1.6,203586.0,,,25.4,2830.0,72.5,19.8,11.11,12.32,73.23,24.0
2015,San Marino,3.4,33593.0,,,60.2,60.0,82.9,43.5,14.49,,559.88,
2015,Sao Tome and Principe,0.9,201142.0,3545.0,,25.8,960.0,67.2,17.7,10.6,28.43,209.52,3.0
2015,Saudi Arabia,0.9,32749838.0,51681.0,6.29,69.6,2149690.0,76.9,28.3,13.05,97.43,15.23,2010.0
2015,Senegal,0.8,14356191.0,2311.0,4.68,21.7,192530.0,66.9,17.2,10.8,44.34,74.57,927.0
2015,Serbia,2.5,7519501.0,12765.0,5.12,65.3,87460.0,75.8,41.7,10.66,26.95,85.98,1452.0
2015,Seychelles,1.7,99260.0,25690.0,,54.3,460.0,73.7,30.8,10.29,20.05,215.78,8.0
2015,Sierra Leone,0.8,7314779.0,1563.0,4.09,6.3,72180.0,57.2,17.7,12.16,22.53,101.34,422.0
2015,Singapore,1.5,5650020.0,65660.0,6.38,83.2,709.0,82.8,38.7,,20.66,7869.11,503.0
2015,Slovakia,3.2,5424449.0,24588.0,6.37,77.6,48080.0,76.6,38.2,10.46,18.8,112.82,675.0
2015,Slovenia,3.5,2080865.0,26268.0,6.17,73.1,20136.4,80.8,41.6,10.77,17.13,103.34,436.0
2015,Solomon Islands,1.4,612670.0,,,10.0,27990.0,69.6,18.6,11.94,12.7,21.89,91.0
2015,Somalia,1.5,13763909.0,,4.67,1.8,627340.0,54.9,14.9,14.08,32.02,21.94,1103.0
2015,South Africa,2.9,55876504.0,12246.0,4.51,51.9,1213090.0,63.9,25.3,11.54,26.11,46.06,13582.0
2015,South Korea,4.0,50994396.0,35269.0,5.87,89.9,97520.0,82.6,39.9,,28.21,522.48,14255.0
2015,South Sudan,1.7,11194300.0,,2.82,3.0,631928.13,55.6,17.2,12.99,47.77,17.71,385.0
2015,Spain,3.4,46431344.0,31847.0,6.23,78.7,499603.47,82.6,41.5,16.96,10.45,92.95,3686.0
2015,Sri Lanka,1.4,21336692.0,10763.0,4.33,12.1,61864.0,74.9,30.8,10.91,25.34,344.92,3165.0
2015,Sudan,0.7,38171172.0,,4.14,14.1,1849233.75,64.7,17.7,15.39,58.9,20.43,1508.0
2015,Suriname,2.4,575478.0,,6.27,42.8,156000.0,70.8,26.8,14.87,25.97,3.69,138.0
2015,Sweden,3.9,9849344.0,43746.0,7.29,90.6,407310.0,82.2,39.8,14.07,6.32,24.18,1536.0
2015,Switzerland,4.2,8281735.0,59307.0,7.47,87.5,39516.03,82.8,41.2,15.52,11.17,209.58,1242.0
2015,Syria,0.8,19205178.0,3049.0,3.46,30.0,183630.0,65.1,18.3,15.2,44.31,104.59,313.0
2015,Taiwan,1.3,23512136.0,41668.0,6.36,,,79.9,38.1,9.86,,664.0,
2015,Tajikistan,2.7,8524066.0,3789.0,5.83,19.0,138790.0,69.3,20.6,10.53,47.79,61.42,349.0
2015,Tanzania,1.8,52542824.0,2566.0,3.35,10.0,885800.0,64.7,16.4,12.3,28.24,59.32,2144.0
2015,Thailand,2.0,70294410.0,15020.0,5.94,39.3,510890.0,77.7,36.5,11.51,27.34,137.59,5527.0
2015,Timor,1.2,1205822.0,,,18.6,14870.0,67.1,18.8,10.83,20.62,81.09,42.0
2015,Togo,0.8,7473232.0,1370.0,4.36,7.1,54390.0,59.4,18.1,12.14,38.36,137.4,711.0
2015,Tokelau,1.5,1480.0,,,,,74.7,27.2,11.36,,148.0,
2015,Tonga,1.5,106140.0,,,38.7,720.0,70.6,20.7,11.03,11.31,147.42,5.0
2015,Trinidad and Tobago,2.4,1460180.0,30702.0,6.19,65.1,5130.0,74.5,32.7,13.78,24.9,284.64,140.0
2015,Tunisia,0.8,11557779.0,11060.0,4.12,46.5,155360.0,75.7,29.6,15.17,36.3,74.39,351.0
2015,Turkey,0.8,79646180.0,19836.0,5.61,53.7,769630.0,76.6,28.8,13.88,45.4,103.49,1777.0
2015,Turkmenistan,3.1,5766427.0,22675.0,5.23,15.0,469930.0,68.8,24.4,9.95,22.97,12.27,350.0
2015,Tuvalu,1.5,10896.0,,,27.3,30.0,64.1,23.9,11.71,,363.2,
2015,Uganda,1.3,37477356.0,1954.0,4.0,5.7,200520.0,61.1,14.6,14.4,48.95,186.9,1786.0
2015,Ukraine,3.5,44982570.0,8961.0,4.31,48.9,579400.0,73.5,39.1,11.47,21.25,77.64,9713.0
2015,United Arab Emirates,1.4,8916909.0,74746.0,7.04,90.5,71020.0,79.2,29.2,11.86,42.33,125.55,600.0
2015,United Kingdom,5.6,65224370.0,36941.0,7.1,92.0,241930.0,80.9,39.0,13.91,10.75,269.6,5808.0
2015,United States,5.8,324607780.0,52591.0,6.99,74.6,9147420.0,78.9,36.6,15.19,8.06,35.49,46204.0
2015,United States Virgin Islands,3.1,102808.0,,,54.8,350.0,74.7,41.1,13.75,11.03,293.74,
2015,Uruguay,3.1,3402820.0,19244.0,6.34,64.6,175020.0,77.5,34.0,13.11,9.66,19.44,636.0
2015,Uzbekistan,2.3,30949416.0,9720.0,6.42,42.8,440555.0,70.5,25.1,10.09,30.39,70.24,2832.0
2015,Vanuatu,1.4,276450.0,,,22.4,12190.0,69.5,19.4,11.62,12.16,22.68,49.0
2015,Venezuela,2.0,30529722.0,18802.0,5.07,58.0,882050.0,73.0,26.2,12.93,18.3,34.61,678.0
2015,Vietnam,1.8,92191400.0,5763.0,5.18,45.0,310070.0,73.9,29.7,9.21,32.47,294.14,7100.0
2015,Yemen,0.7,28516552.0,2844.0,3.25,24.1,527970.0,65.9,17.6,15.39,54.26,54.01,1460.0
2015,Zambia,1.9,16248231.0,3478.0,3.93,8.8,743390.0,61.2,16.0,11.87,28.38,21.86,1384.0
2015,Zimbabwe,2.3,14154937.0,1560.0,3.64,22.7,386850.0,59.6,17.0,10.71,21.73,36.59,2481.0
2015,African Region (WHO),1.5,,,,,,,,11.99,,,
2015,East Asia & Pacific (WB),1.7,,,,,,,,10.49,,,
2015,Eastern Mediterranean Region (WHO),1.1,,,,,,,,14.41,,,
2015,England,5.5,,,,,,,,13.99,,,
2015,Europe & Central Asia (WB),3.3,,,,,,,,12.72,,,
2015,European Region (WHO),3.3,,,,,,,,12.72,,,
2015,G20,2.3,,,,,,,,12.34,,,
2015,Latin America & Caribbean (WB),3.1,,,,,,,,13.66,,,
2015,Middle East & North Africa (WB),0.9,,,,,,,,15.07,,,
2015,North America (WB),5.7,,,,,,,,15.03,,,
2015,Northern Ireland,3.8,,,,,,,,15.85,,,
2015,OECD Countries,3.6,,,,,,,,13.51,,,
2015,Region of the Americas (WHO),3.9,,,,,,,,14.05,,,
2015,Scotland,6.8,,,,,,,,12.9,,,
2015,South Asia (WB),1.7,,,,,,,,13.3,,,
2015,South-East Asia Region (WHO),1.5,,,,,,,,12.77,,,
2015,Sub-Saharan Africa (WB),1.5,,,,,,,,12.08,,,
2015,Wales,6.4,,,,,,,,13.16,,,
2015,Western Pacific Region (WHO),1.8,,,,,,,,10.51,,,
2015,World,2.1,7426597400.0,,,40.5,129949280.0,71.8,28.5,12.27,47.24,56.99,695106.0
2015,World Bank High Income,3.8,,,,,,,,,,,
2015,World Bank Low Income,1.6,,,,,,,,,,,
2015,World Bank Lower Middle Income,1.5,,,,,,,,,,,
2015,World Bank Upper Middle Income,2.2,,,,,,,,,,,
2015,Anguilla,,14554.0,,,,,77.1,33.6,,,161.71,
2015,Aruba,,104269.0,,,88.7,180.0,75.7,39.1,,,579.27,
2015,Bonaire Sint Eustatius and Saba,,23193.0,,,,,77.5,38.0,,,72.03,
2015,British Virgin Islands,,29394.0,,,77.7,150.0,75.7,35.2,,,195.96,
2015,Cayman Islands,,60935.0,,,77.0,240.0,74.8,35.4,,,253.9,
2015,Curacao,,169588.0,,,61.9,444.0,76.1,37.7,,,381.95,
2015,Faeroe Islands,,48848.0,,,94.2,1396.0,79.7,38.4,,,35.76,
2015,Falkland Islands,,3431.0,,,,,78.2,38.2,,,0.28,
2015,French Guiana,,257033.0,,,,,76.7,23.7,,,3.1,
2015,French Polynesia,,291796.0,,,64.6,3520.0,82.4,30.0,,,84.07,
2015,Gibraltar,,32546.0,,,94.4,10.0,80.4,39.6,,,3254.6,
2015,Guadeloupe,,399094.0,,,,,81.9,40.3,,,246.35,
2015,Guernsey,,61657.0,,,,,82.3,42.1,,,,
2015,Hong Kong,,7399845.0,47777.0,5.36,84.9,1050.0,84.3,41.9,,,7047.47,
2015,Isle of Man,,83614.0,,,,570.0,78.9,43.4,,,146.69,
2015,Jersey,,100572.0,,,,,80.9,40.2,,,,
2015,Kosovo,,1759122.0,,6.15,83.9,,78.9,27.3,,,,
2015,Liechtenstein,,37378.0,,,96.6,160.0,82.8,42.1,,,233.61,
2015,Macao,,615243.0,,,77.6,32.9,84.0,36.0,,,18700.4,
2015,Martinique,,383523.0,,,,,82.2,42.8,,,361.81,
2015,Mayotte,,249555.0,,,,,77.4,16.8,,,667.26,
2015,Montserrat,,5083.0,,,,,75.0,38.5,,,50.83,
2015,New Caledonia,,283041.0,,,74.0,18280.0,78.6,30.8,,,15.48,
2015,Reunion,,922501.0,,,,,81.2,32.3,,,367.53,
2015,Saint Barthelemy,,9668.0,,,,,79.5,,,,,
2015,Saint Helena,,5520.0,,,,,75.2,45.8,,,14.15,
2015,Saint Martin (French part),,35042.0,,,,50.0,79.3,32.7,,,700.84,
2015,Saint Pierre and Miquelon,,6001.0,,,,,76.8,43.4,,,26.09,
