Year,Country,alcoholdrug,demography,gdp,happiness,internet,landarea,lifeexpectancy,medianage,mentaldisorders,pollution,populationdensity,suicides
2010,Luxembourg,3.8,507075.0,54086.0,6.96,90.6,2430.0,80.6,38.0,13.57,12.96,196.96,61.0
2010,Madagascar,1.6,21731052.0,1350.0,3.55,1.7,581800.0,62.9,17.0,12.69,22.66,37.35,1199.0
2010,Malawi,1.8,14718426.0,1092.0,4.28,2.3,94280.0,56.4,15.6,12.14,25.7,156.11,1185.0
2010,Malaysia,1.1,28717728.0,18574.0,5.91,56.3,328550.0,74.4,25.1,11.42,18.59,87.41,1271.0
2010,Maldives,1.2,361579.0,,,26.5,300.0,77.7,23.4,10.83,11.31,1205.26,10.0
2010,Mali,0.7,15529183.0,1505.0,4.31,2.0,1220190.0,56.4,15.3,10.27,36.4,12.73,672.0
2010,Malta,2.9,418758.0,23633.0,5.96,63.0,320.0,81.8,39.2,14.19,16.45,1308.62,31.0
2010,Marshall Islands,1.5,53431.0,,,7.0,180.0,63.2,19.5,11.44,12.95,296.84,
2010,Mauritania,0.8,3419462.0,2983.0,4.67,4.0,1030700.0,63.1,17.0,10.21,39.64,3.32,108.0
2010,Mauritius,1.9,1283347.0,16269.0,5.48,28.3,2030.0,74.0,31.6,11.81,15.19,632.19,97.0
2010,Mexico,2.0,112532400.0,14697.0,7.32,31.0,1943950.0,74.2,24.9,11.6,26.37,57.89,5149.0
2010,Micronesia (country),1.5,107606.0,,,20.0,700.0,71.2,20.4,11.46,13.75,153.72,25.0
2010,Moldova,2.7,3678186.0,4615.0,6.0,32.3,32885.3,69.4,33.2,12.24,19.12,111.85,839.0
2010,Monaco,3.5,33203.0,,,75.0,2.03,84.6,48.4,14.49,,16380.36,
2010,Mongolia,4.7,2702527.0,7830.0,4.89,10.2,1557255.0,67.2,24.4,10.72,43.3,1.74,635.0
2010,Montenegro,2.6,631048.0,14510.0,5.22,37.5,13450.0,76.1,35.2,10.91,25.06,46.92,127.0
2010,Morocco,0.9,32464866.0,6932.0,4.97,52.0,446300.0,70.8,24.9,15.23,29.65,72.74,2958.0
2010,Mozambique,1.9,23073732.0,957.0,4.97,4.2,786380.0,54.2,16.0,13.21,23.56,29.34,3506.0
2010,Myanmar,1.3,49390988.0,3773.0,4.44,0.3,652790.0,63.3,25.7,10.94,44.06,75.68,1755.0
2010,Namibia,2.9,2099275.0,7906.0,4.57,11.6,823290.0,56.0,19.3,10.65,27.66,2.55,273.0
2010,Nauru,1.5,10262.0,,,54.0,20.0,59.6,20.7,11.53,,513.1,
2010,Nepal,1.6,27161572.0,2152.0,4.23,7.9,143350.0,66.8,20.2,13.85,100.78,189.48,2345.0
2010,Netherlands,2.6,16617121.0,43812.0,7.47,90.7,33670.0,80.8,39.8,14.67,15.23,493.53,1636.0
2010,New Zealand,4.0,4346345.0,31586.0,7.25,80.5,263310.0,81.1,35.9,17.06,7.15,16.51,552.0
2010,Nicaragua,3.2,5855736.0,3917.0,5.45,10.0,120340.0,72.0,20.9,12.58,22.49,48.66,278.0
2010,Niger,0.8,16647545.0,810.0,3.8,0.8,1266700.0,58.4,14.4,11.39,69.15,13.14,879.0
2010,Nigeria,0.8,160952860.0,4905.0,5.49,11.5,910770.0,50.9,16.7,11.18,52.61,176.72,6972.0
2010,Niue,1.6,1838.0,,,,,68.4,33.4,11.18,,7.07,
2010,North Korea,1.3,24686436.0,1751.0,,0.0,120410.0,70.4,32.9,11.08,39.34,205.02,2339.0
2010,North Macedonia,2.3,2093828.0,11038.0,4.64,51.9,25220.0,75.1,34.5,10.67,34.46,83.02,146.0
2010,Northern Mariana Islands,1.8,54109.0,,,,460.0,77.4,32.4,10.59,11.93,117.63,
2010,Norway,2.6,4889747.0,78476.0,7.68,93.4,365107.84,81.0,37.7,14.7,8.34,13.42,604.0
2010,Oman,0.8,2881915.0,46182.0,6.85,35.8,309500.0,76.3,24.4,13.19,37.52,9.31,205.0
2010,Pakistan,1.9,194454500.0,4354.0,5.13,8.0,770880.0,64.4,18.8,12.32,68.01,252.25,15787.0
2010,Palau,1.6,18563.0,,,,460.0,65.6,33.2,11.1,,40.35,
2010,Palestine,0.8,3992283.0,4549.0,4.65,37.4,6020.0,73.0,17.1,18.08,33.01,663.17,
2010,Panama,2.3,3623622.0,15169.0,6.86,40.1,74177.0,76.4,25.9,11.42,14.14,48.85,152.0
2010,Papua New Guinea,1.4,7583269.0,,,1.3,452860.0,63.0,19.8,11.77,14.94,16.75,187.0
2010,Paraguay,3.3,5768618.0,7139.0,5.82,19.8,397300.0,71.9,22.0,14.85,15.1,14.52,220.0
2010,Peru,1.9,29229576.0,9508.0,5.82,34.8,1280000.0,73.7,25.0,13.11,31.5,22.84,1007.0
2010,Philippines,1.3,94636700.0,5694.0,5.0,25.0,298170.0,70.8,21.8,11.69,23.59,317.39,2222.0
2010,Poland,3.9,38597356.0,20609.0,5.88,62.3,306170.0,76.3,36.9,9.73,27.18,126.08,7138.0
2010,Portugal,4.1,10588401.0,25463.0,4.99,53.3,91605.6,80.0,40.5,17.2,10.08,115.59,1442.0
2010,Puerto Rico,2.7,3717920.0,33195.0,,45.3,8870.0,78.0,36.1,13.25,10.37,419.16,
2010,Qatar,0.9,1713512.0,134803.0,6.61,69.0,11490.0,78.4,30.0,12.75,84.12,149.13,153.0
2010,Romania,2.5,20335212.0,16377.0,5.17,39.9,230080.0,74.0,38.3,10.41,17.06,88.38,2712.0
2010,Russia,4.6,143242600.0,21737.0,5.62,49.0,16376870.0,69.4,36.9,10.53,19.48,8.75,54635.0
2010,Rwanda,3.5,10309032.0,1416.0,3.33,8.0,24670.0,62.5,17.6,12.89,41.44,417.88,658.0
2010,Saint Kitts and Nevis,2.4,47429.0,,,63.0,260.0,71.3,29.4,14.23,,182.42,
2010,Saint Lucia,3.0,170950.0,10059.0,,32.5,610.0,72.7,28.6,13.67,27.64,280.25,14.0
2010,Saint Vincent and the Grenadines,3.0,109324.0,,,33.7,390.0,74.7,28.0,13.7,26.4,280.32,3.0
2010,Samoa,1.6,194686.0,,,7.0,2830.0,72.2,19.1,11.07,14.29,70.03,24.0
2010,San Marino,3.4,31631.0,,,49.6,60.0,82.7,41.4,14.44,,527.18,
2010,Sao Tome and Principe,0.9,182154.0,3093.0,,18.8,960.0,65.2,17.7,10.61,27.13,189.74,3.0
2010,Saudi Arabia,0.8,29411930.0,42738.0,6.4,41.0,2149690.0,75.8,25.3,12.99,81.7,13.68,1500.0
2010,Senegal,0.8,12530128.0,2151.0,3.67,8.0,192530.0,64.6,17.1,10.72,34.99,65.08,832.0
2010,Serbia,2.5,7653749.0,11964.0,5.15,40.9,87460.0,74.4,40.8,10.71,29.1,87.51,1544.0
2010,Seychelles,1.7,92424.0,20147.0,,41.0,460.0,73.0,29.2,10.29,21.09,200.92,7.0
2010,Sierra Leone,0.8,6436699.0,1421.0,4.51,0.6,72180.0,53.7,17.1,12.28,18.53,89.18,434.0
2010,Singapore,1.5,5163585.0,58613.0,6.53,71.0,709.0,81.7,36.8,,20.61,7191.62,509.0
2010,Slovakia,3.0,5396428.0,21941.0,5.91,75.7,48080.0,75.5,36.2,10.56,21.69,112.24,736.0
2010,Slovenia,3.4,2057294.0,26001.0,6.06,70.0,20136.4,79.7,40.3,10.88,18.68,102.17,423.0
2010,Solomon Islands,1.4,540402.0,,,5.0,27990.0,68.7,18.2,12.0,14.37,19.31,83.0
2010,Somalia,1.5,12026650.0,,5.53,1.3,627340.0,50.6,14.7,14.13,29.0,19.17,986.0
2010,South Africa,3.3,51784930.0,11319.0,5.13,24.0,1213090.0,58.9,23.6,11.42,27.14,42.69,12618.0
2010,South Korea,4.0,48813036.0,31538.0,6.0,83.7,97520.0,80.8,36.6,,29.8,500.13,16853.0
2010,South Sudan,1.7,9714425.0,,3.83,2.2,631928.13,54.8,17.4,12.89,43.23,15.37,347.0
2010,Spain,3.3,46572776.0,31786.0,6.29,65.8,499603.47,82.0,39.1,16.74,11.35,93.23,3254.0
2010,Sri Lanka,1.5,20668556.0,8320.0,4.22,3.9,61864.0,73.2,29.2,10.97,31.03,334.12,4439.0
2010,Sudan,0.7,33739932.0,,4.55,8.7,1849233.75,63.0,17.5,15.54,47.26,18.06,1392.0
2010,Suriname,2.4,546085.0,,6.27,31.6,156000.0,69.9,25.7,14.85,29.83,3.5,135.0
2010,Sweden,3.5,9381722.0,42635.0,7.56,90.0,407310.0,81.5,39.7,14.1,7.21,23.03,1384.0
2010,Switzerland,4.2,7822444.0,57220.0,7.78,83.9,39516.03,82.3,40.5,15.6,12.92,197.96,1130.0
2010,Syria,0.8,22337558.0,6521.0,3.16,20.7,183630.0,73.9,20.8,14.86,42.66,121.64,315.0
2010,Taiwan,1.2,23083086.0,37385.0,6.13,,,79.2,35.5,9.82,,651.88,
2010,Tajikistan,3.0,7621785.0,2976.0,4.5,11.6,138790.0,67.7,19.8,10.63,50.41,54.92,297.0
2010,Tanzania,1.8,45110532.0,2069.0,4.01,2.9,885800.0,60.1,16.4,12.36,28.61,50.93,2227.0
2010,Thailand,2.0,68270490.0,13344.0,6.3,22.4,510890.0,76.1,34.5,11.72,31.57,133.63,5409.0
2010,Timor,1.2,1088492.0,,,3.0,14870.0,65.3,17.9,10.86,23.49,73.2,32.0
2010,Togo,0.8,6571862.0,1191.0,2.94,3.0,54390.0,57.3,17.9,12.19,30.52,120.83,665.0
2010,Tokelau,1.5,1389.0,,,,,73.9,27.5,11.39,,138.9,
2010,Tonga,1.5,107401.0,,,16.0,720.0,70.3,20.1,11.0,13.53,149.17,5.0
2010,Trinidad and Tobago,2.4,1410297.0,30236.0,6.17,48.5,5130.0,72.7,30.3,13.68,28.7,274.91,151.0
2010,Tunisia,0.8,10895063.0,10722.0,4.46,36.8,155360.0,75.4,27.8,15.16,35.55,70.13,369.0
2010,Turkey,0.8,73195350.0,16528.0,5.31,39.8,769630.0,75.1,27.1,13.99,43.82,95.1,1748.0
2010,Turkmenistan,3.6,5267975.0,14397.0,5.46,3.0,469930.0,68.3,23.1,10.08,24.85,11.21,433.0
2010,Tuvalu,1.5,10570.0,,,14.6,30.0,64.0,23.2,11.7,,352.33,
2010,Uganda,1.3,32341724.0,1831.0,4.31,4.3,200520.0,57.1,14.0,14.8,44.76,161.29,2054.0
2010,Ukraine,3.3,45683024.0,9601.0,5.03,23.3,579400.0,70.6,38.3,11.65,23.52,78.85,11202.0
2010,United Arab Emirates,1.4,8481775.0,60112.0,7.22,68.0,71020.0,78.3,26.3,11.72,38.98,119.43,716.0
2010,United Kingdom,5.2,62760050.0,34754.0,6.88,85.0,241930.0,80.4,38.5,13.61,12.3,259.41,4970.0
2010,United States,5.5,311182850.0,49267.0,7.03,71.7,9147420.0,78.8,36.1,15.85,9.36,34.02,40482.0
2010,United States Virgin Islands,3.1,106154.0,,,31.2,350.0,73.3,38.4,13.64,12.75,303.3,
2010,Uruguay,3.1,3352653.0,16416.0,6.45,46.4,175020.0,76.9,33.0,12.96,11.03,19.16,536.0
2010,Uzbekistan,2.6,28614234.0,7003.0,6.02,15.9,440555.0,69.2,23.5,10.27,32.08,64.94,2312.0
2010,Vanuatu,1.4,245464.0,,,8.0,12190.0,69.6,19.2,11.61,14.13,20.14,46.0
2010,Venezuela,2.1,28715026.0,17106.0,7.07,37.4,882050.0,72.9,24.8,12.88,21.68,32.55,972.0
2010,Vietnam,1.8,87411016.0,4572.0,5.53,30.6,310070.0,73.5,27.7,9.14,39.37,278.89,6156.0
2010,Yemen,0.7,24743944.0,4812.0,4.06,12.4,527970.0,67.3,16.5,15.3,45.98,46.87,1317.0
2010,Zambia,1.9,13792095.0,3032.0,5.01,3.0,743390.0,56.8,15.5,11.78,28.84,18.55,1381.0
2010,Zimbabwe,2.4,12839774.0,1402.0,4.96,6.4,386850.0,50.7,17.1,10.71,23.23,33.19,2731.0
2010,African Region (WHO),1.5,,,,,,,,12.17,,,
2010,East Asia & Pacific (WB),1.7,,,,,,,,10.63,,,
2010,Eastern Mediterranean Region (WHO),1.2,,,,,,,,14.41,,,
2010,England,4.9,,,,,,,,13.62,,,
2010,Europe & Central Asia (WB),3.4,,,,,,,,12.71,,,
2010,European Region (WHO),3.4,,,,,,,,12.72,,,
2010,G20,2.3,,,,,,,,12.46,,,
2010,Latin America & Caribbean (WB),3.0,,,,,,,,14.02,,,
2010,Middle East & North Africa (WB),0.9,,,,,,,,15.05,,,
2010,North America (WB),5.3,,,,,,,,15.61,,,
2010,Northern Ireland,3.9,,,,,,,,16.82,,,
2010,OECD Countries,3.5,,,,,,,,13.66,,,
2010,Region of the Americas (WHO),3.8,,,,,,,,14.49,,,
2010,Scotland,7.1,,,,,,,,12.72,,,
2010,South Asia (WB),1.8,,,,,,,,13.34,,,
2010,South-East Asia Region (WHO),1.6,,,,,,,,12.82,,,
2010,Sub-Saharan Africa (WB),1.5,,,,,,,,12.26,,,
2010,Wales,6.4,,,,,,,,13.05,,,
2010,Western Pacific Region (WHO),1.8,,,,,,,,10.64,,,
2010,World,2.1,6985603000.0,13179.0,,28.9,129949280.0,70.1,27.3,12.4,50.25,53.61,748423.0
2010,World Bank High Income,3.7,,,,,,,,,,,
2010,World Bank Low Income,1.6,,,,,,,,,,,
2010,World Bank Lower Middle Income,1.6,,,,,,,,,,,
2010,World Bank Upper Middle Income,2.2,,,,,,,,,,,
2010,Anguilla,,13192.0,,,,,77.7,31.6,,,146.58,
2010,Aruba,,100354.0,,,62.0,180.0,75.4,37.2,,,557.52,
2010,Bonaire Sint Eustatius and Saba,,20245.0,,,,,75.3,36.8,,,62.87,
2010,British Virgin Islands,,27578.0,,,37.0,150.0,75.4,32.7,,,183.85,
2010,Cayman Islands,,54095.0,,,66.0,240.0,75.8,34.4,,,225.4,
2010,Curacao,,159392.0,,,,444.0,74.8,37.2,,,358.99,
2010,Faeroe Islands,,48432.0,,,75.2,1396.0,77.2,36.6,,,35.46,
2010,Falkland Islands,,3206.0,,,,,77.7,37.4,,,0.26,
2010,French Guiana,,228469.0,,,,,75.8,23.0,,,2.76,
2010,French Polynesia,,283795.0,,,49.0,3520.0,81.0,27.7,,,81.76,
2010,Gibraltar,,31289.0,,,65.0,10.0,81.0,38.5,,,3128.9,
2010,Guadeloupe,,403073.0,,,,,80.5,37.4,,,248.81,
2010,Guernsey,,60811.0,,,,,82.4,40.5,,,,
2010,Hong Kong,,7132437.0,43171.0,5.48,72.0,1050.0,83.0,40.0,,,6792.8,
2010,Isle of Man,,83844.0,,,,570.0,79.0,41.2,,,147.09,
2010,Jersey,,96164.0,,,,,80.3,39.2,,,,
2010,Kosovo,,1792559.0,,5.64,,,77.6,25.3,,,,
2010,Liechtenstein,,35948.0,,,80.0,160.0,82.0,39.9,,,224.68,
2010,Macao,,557307.0,,,55.2,32.9,83.1,35.1,,,16939.42,
2010,Martinique,,392183.0,,,,,81.6,39.2,,,369.98,
2010,Mayotte,,211794.0,,,,,77.3,16.4,,,566.29,
2010,Montserrat,,4960.0,,,,,74.3,37.6,,,49.6,
2010,New Caledonia,,261435.0,,,42.0,18280.0,78.2,29.3,,,14.3,
2010,Reunion,,890144.0,,,,,79.9,30.3,,,354.64,
2010,Saint Barthelemy,,9011.0,,,,,78.5,,,,,
2010,Saint Helena,,5338.0,,,,,76.5,44.8,,,13.69,
2010,Saint Martin (French part),,36478.0,,,,50.0,78.4,30.2,,,729.56,
2010,Saint Pierre and Miquelon,,6075.0,,,,,76.8,40.3,,,26.41,
