Year,Country,alcoholdrug,demography,gdp,happiness,internet,landarea,lifeexpectancy,medianage,mentaldisorders,pollution,populationdensity,suicides
2017,Mauritania,0.8,4160018.0,3431.0,4.15,24.2,1030700.0,65.1,17.1,10.28,47.42,4.04,132.0
2017,Mauritius,1.9,1294743.0,19522.0,6.24,55.4,2030.0,74.9,35.1,11.42,14.46,637.8,122.0
2017,Mexico,1.9,122839256.0,16309.0,6.43,63.9,1943950.0,74.1,27.5,11.5,20.92,63.19,7359.0
2017,Moldova,2.7,3180515.0,6419.0,5.8,76.1,32885.3,70.5,35.1,12.02,16.25,96.72,604.0
2017,Mongolia,4.7,3096033.0,12768.0,5.56,23.7,1557255.0,70.2,26.2,10.72,40.11,1.99,598.0
2017,Montenegro,2.6,632445.0,18569.0,5.39,71.3,13450.0,76.9,37.1,10.82,20.78,47.02,132.0
2017,Morocco,0.9,35528116.0,8291.0,5.06,61.8,446300.0,73.7,27.3,15.04,32.59,79.61,2522.0
2017,Mozambique,1.9,28569448.0,1125.0,4.93,7.8,786380.0,59.8,16.4,13.09,21.3,36.33,3838.0
2017,Myanmar,1.3,52288344.0,5536.0,4.43,23.6,652790.0,65.8,27.9,10.6,35.56,80.11,1599.0
2017,Namibia,2.7,2364540.0,9188.0,4.44,36.8,823290.0,62.3,20.8,10.74,25.36,2.87,262.0
2017,Nepal,1.6,28183424.0,2600.0,5.45,24.3,143350.0,68.9,22.1,13.37,99.73,196.61,2389.0
2017,Netherlands,2.8,17207204.0,46651.0,7.43,93.2,33670.0,81.7,41.5,15.02,12.03,511.05,2056.0
2017,New Zealand,5.1,4746253.0,34876.0,7.21,87.7,263310.0,82.2,36.1,17.14,5.96,18.03,598.0
2017,Nicaragua,3.0,6480534.0,5214.0,6.11,30.4,120340.0,73.6,23.2,12.56,17.61,53.85,284.0
2017,Niger,0.7,21737924.0,935.0,5.0,10.2,1266700.0,62.2,14.4,11.44,94.05,17.16,1134.0
2017,Nigeria,0.8,193495900.0,5271.0,4.36,28.0,910770.0,52.3,16.7,10.58,71.8,212.45,6840.0
2017,North Macedonia,2.2,2111982.0,12753.0,5.02,74.5,25220.0,76.5,36.8,10.57,29.73,83.74,194.0
2017,Norway,2.6,5277396.0,84056.0,7.44,96.4,365107.84,82.6,38.4,14.84,6.96,14.49,643.0
2017,Pakistan,1.9,216379650.0,5392.0,4.44,13.8,770880.0,66.3,19.5,12.44,58.28,280.69,18898.0
2017,Panama,2.2,4096071.0,22207.0,6.09,60.0,74177.0,77.8,27.8,11.48,11.4,55.22,130.0
2017,Paraguay,3.3,6355406.0,9114.0,5.65,61.1,397300.0,73.6,24.4,15.02,11.91,16.0,416.0
2017,Peru,1.7,31605488.0,11953.0,6.0,50.5,1280000.0,75.9,27.2,13.13,24.79,24.69,862.0
2017,Philippines,1.3,106738500.0,7781.0,6.27,41.6,298170.0,71.5,23.5,11.5,18.07,357.98,2323.0
2017,Poland,4.0,38532816.0,26061.0,6.24,76.0,306170.0,77.7,39.4,9.62,20.88,125.87,5049.0
2017,Portugal,4.0,10307528.0,26299.0,6.1,73.8,91605.6,81.5,43.6,16.8,8.16,112.52,1230.0
2017,Qatar,0.9,2711764.0,154669.0,6.37,97.4,11490.0,80.7,30.5,12.73,91.19,236.01,157.0
2017,Romania,2.5,19698852.0,19158.0,6.13,63.7,230080.0,76.0,40.6,10.39,14.61,85.62,1982.0
2017,Russia,4.0,145452540.0,24043.0,5.44,76.0,16376870.0,73.4,37.9,10.54,16.16,8.88,41029.0
2017,Rwanda,3.6,12230343.0,1819.0,3.27,21.8,24670.0,65.9,18.4,12.72,43.21,495.76,672.0
2017,Saudi Arabia,0.9,34193120.0,50002.0,6.56,94.2,2149690.0,77.2,28.8,13.02,87.95,15.91,2059.0
2017,Senegal,0.8,15157793.0,2520.0,5.49,29.6,192530.0,67.8,17.3,10.78,40.7,78.73,952.0
2017,Serbia,2.5,7464882.0,13489.0,6.24,70.3,87460.0,76.2,42.1,10.65,24.73,85.35,50.0
2017,Sierra Leone,0.8,7677570.0,1644.0,3.45,13.2,72180.0,58.7,18.0,12.17,21.63,106.37,470.0
2017,Slovakia,3.1,5439418.0,26096.0,6.24,81.6,48080.0,77.2,39.0,10.43,17.56,113.13,667.0
2017,Slovenia,3.4,2098396.0,28190.0,6.67,78.9,20136.4,81.1,42.1,10.76,16.02,104.21,435.0
2017,South Africa,2.8,56641210.0,12189.0,5.03,56.2,1213090.0,65.4,26.0,11.65,25.1,46.69,14378.0
2017,Spain,3.3,46584170.0,30908.0,6.46,84.6,499603.47,83.0,42.4,17.03,9.7,93.25,3802.0
2017,Sri Lanka,1.5,21506816.0,11418.0,4.21,21.3,61864.0,75.4,31.4,10.9,11.1,347.67,3047.0
2017,Sweden,3.2,10058191.0,45193.0,7.4,93.0,407310.0,82.4,39.7,14.05,6.18,24.7,1490.0
2017,Switzerland,4.2,8451688.0,60171.0,7.69,89.7,39516.03,83.4,41.4,15.49,10.3,213.88,1239.0
2017,Syria,0.8,18983370.0,3241.0,3.46,32.7,183630.0,68.5,18.4,15.27,43.76,103.38,306.0
2017,Tajikistan,2.8,8925529.0,4205.0,5.46,22.0,138790.0,69.9,20.9,10.47,46.15,64.31,373.0
2017,Tanzania,1.8,56267040.0,2763.0,3.64,16.0,885800.0,66.0,16.4,12.28,29.08,63.52,2279.0
2017,Thailand,2.0,70898210.0,16032.0,6.02,52.9,510890.0,78.4,37.4,11.48,26.26,138.77,5815.0
2017,Togo,0.8,7852799.0,1418.0,4.18,12.4,54390.0,60.2,18.3,12.12,35.73,144.38,693.0
2017,Trinidad and Tobago,2.3,1478616.0,28557.0,6.19,70.6,5130.0,74.2,33.6,13.78,24.11,288.23,131.0
2017,Tunisia,0.9,11811441.0,11168.0,4.32,55.5,155360.0,75.8,30.3,15.11,37.66,76.03,357.0
2017,Turkey,0.9,82089820.0,18996.0,4.87,64.7,769630.0,77.1,29.4,13.72,44.31,106.66,1856.0
2017,Turkmenistan,3.2,5968388.0,25070.0,5.47,21.3,469930.0,68.9,24.9,9.91,21.77,12.7,336.0
2017,Uganda,1.3,40127096.0,1992.0,4.95,8.1,200520.0,62.1,15.0,14.4,50.49,200.12,1823.0
2017,Ukraine,3.3,44657260.0,9484.0,4.7,58.9,579400.0,74.7,39.6,11.49,20.31,77.08,9177.0
2017,United Arab Emirates,1.3,9068297.0,76644.0,6.71,94.8,71020.0,79.5,30.3,11.84,40.92,127.69,531.0
2017,United Kingdom,5.5,66064810.0,37783.0,7.16,90.4,241930.0,81.2,39.1,13.79,10.47,273.07,5485.0
2017,United States,6.0,329791230.0,54008.0,6.94,87.3,9147420.0,78.8,36.9,15.22,7.41,36.05,51643.0
2017,Uruguay,3.1,3422205.0,19918.0,6.6,70.3,175020.0,77.6,34.3,13.08,9.27,19.55,714.0
2017,Uzbekistan,2.3,31945680.0,10744.0,6.15,48.7,440555.0,71.0,25.7,10.03,28.46,72.5,2809.0
2017,Venezuela,1.9,30563430.0,12879.0,5.08,61.6,882050.0,71.9,26.8,12.96,17.01,34.65,634.0
2017,Vietnam,1.8,94033050.0,6422.0,5.47,58.1,310070.0,74.0,30.5,9.15,29.63,300.01,7267.0
2017,Yemen,0.7,30034386.0,2322.0,4.2,26.7,527970.0,66.0,18.0,15.6,50.46,56.89,1554.0
2017,Zambia,1.8,17298056.0,3498.0,3.31,12.2,743390.0,62.1,16.3,11.9,27.44,23.27,1437.0
2017,Zimbabwe,2.2,14751101.0,1582.0,2.69,24.4,386850.0,60.7,17.3,10.69,22.25,38.13,2139.0
